2025-07-18 18:47:18,140 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:47:21,795 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:47:23,149 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:47:26,887 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: stop_status
2025-07-18 18:47:26,887 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: stop_status
2025-07-18 18:47:28,152 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:47:31,810 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:47:33,358 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:47:34,497 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\output.log
2025-07-18 18:47:39,204 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:47:41,467 DEBUG   SenderThread:28304 [sender.py:send():388] send: stats
2025-07-18 18:47:41,817 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:47:41,913 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: stop_status
2025-07-18 18:47:41,913 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: stop_status
2025-07-18 18:47:42,939 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: partial_history
2025-07-18 18:47:45,864 DEBUG   SenderThread:28304 [sender.py:send():388] send: history
2025-07-18 18:47:45,864 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:47:45,864 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: summary_record
2025-07-18 18:47:45,882 INFO    SenderThread:28304 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2025-07-18 18:47:46,640 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\wandb-summary.json
2025-07-18 18:47:48,659 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\output.log
2025-07-18 18:47:51,230 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:47:51,828 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:47:56,243 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:47:56,920 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: stop_status
2025-07-18 18:47:56,920 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: stop_status
2025-07-18 18:48:01,838 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:48:07,008 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: keepalive
2025-07-18 18:48:11,851 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:48:17,091 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: keepalive
2025-07-18 18:48:21,882 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:48:27,170 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: keepalive
2025-07-18 18:48:31,869 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
